timestamp,open,high,low,close,Volume,Market Cap
2019-08-09,0.817890094363,0.824801891955,0.801892758282,0.813190591594,299953.975352146,5306190.64625656
2019-08-10,0.813190591594,0.816773073686,0.805637123881,0.808441368477,293202.559248567,5275201.25269875
2019-08-11,0.807766078975,0.814203772978,0.79722514573,0.798511323751,242473.966483268,5210406.22065254
2019-08-12,0.79862599928,0.807738325286,0.788729117993,0.797951824485,247801.416223696,5206755.40397743
2019-08-13,0.797915293584,0.798524370447,0.736490451663,0.73841170849,189517.731429323,4818247.21188138
2019-08-14,0.738759874263,0.73983356932,0.693306288421,0.693306288421,207147.618401035,4335467.46368251
2019-08-15,0.693306288421,0.714230639675,0.691265830794,0.702876565466,153222.116563552,4350947.13802631
2019-08-16,0.702607718769,0.707103519101,0.695508232509,0.69802719897,258982.975797491,4278988.53452796
2019-08-17,0.697941492946,0.703983602832,0.678859021929,0.682331453366,292743.282968369,4140153.51402788
2019-08-18,0.68169490086,0.705503359376,0.678049373251,0.689486248698,253967.4559641,4140287.14622768
2019-08-19,0.690820555115,0.696618829424,0.673962178579,0.695466564501,302746.073483143,4142507.00076712
2019-08-20,0.695466564501,0.699161405355,0.681769793285,0.683745391352,235821.685409894,4030593.65183733
2019-08-21,0.683734482623,0.691362318919,0.673248916127,0.675220746987,243660.633375444,3937882.47763278
2019-08-22,0.674577976889,0.67945277613,0.6257596077,0.627099503941,293292.675947354,3616109.53417677
2019-08-23,0.627099503941,0.628189942483,0.608372691581,0.609695731559,194823.83463154,3478349.24267761
2019-08-24,0.610134190119,0.614637296585,0.604269793554,0.608313670731,204651.963597713,3425305.39351313
2019-08-25,0.608313670731,0.616891737212,0.602838657121,0.603660316902,197913.741290115,3354457.61505879
2019-08-26,0.603259628972,0.607055082257,0.585595786892,0.588000942332,146866.483463694,3241733.31013025
2019-08-27,0.587880231774,0.590862756403,0.576956515811,0.579121167341,25202.5088534055,3148609.75683216
2019-08-28,0.578853795231,0.580456480884,0.558063341549,0.558103950422,22694.2069711889,2990817.35359215
2019-08-29,0.558117770559,0.558861482058,0.510525684689,0.512142432108,36906.1142461039,2701543.52689433
2019-08-30,0.512142432108,0.515152474936,0.510970639739,0.512260707864,16698.028723834,2658172.75450808
2019-08-31,0.512219402361,0.512747086452,0.486537697835,0.486888173902,25516.2485978325,2484031.19859176
2019-09-01,0.486858848992,0.487556338076,0.482575763237,0.484650227028,9285.45998220347,2430152.82875484
2019-09-02,0.484566905926,0.484950712934,0.460825899803,0.469315407112,26982.8975640926,2312031.89204014
2019-09-03,0.46932403763,0.472840137857,0.454659022341,0.455383367363,63583.9706745968,2203096.15890866
2019-09-04,0.455699575703,0.457501853656,0.443911764718,0.448530016236,75446.9944079885,2131203.41752644
2019-09-05,0.448530016236,0.539780166341,0.446813898254,0.523746529701,109594.370358519,2444333.99279883
2019-09-06,0.523746529701,0.524152232089,0.45763736505,0.460035736175,91696.0935842837,2110362.34399857
2019-09-07,0.460075114744,0.464700051883,0.4589581488,0.464535312062,20335.0261855261,2092641.03708515
2019-09-08,0.464576624635,0.481551023641,0.463773890837,0.476022649338,30927.8751907026,2106497.29841904
2019-09-09,0.476022649338,0.480289694571,0.475460579751,0.479920014573,56429.1940441186,2086656.32809953
2019-09-10,0.479782560196,0.48785915967,0.47841639307,0.481618308271,43394.4108347776,2057685.32142558
2019-09-11,0.481618308271,0.483037127766,0.430916461106,0.431722164088,60886.8988378732,1811486.3973392
2019-09-12,0.431722164088,0.434444215991,0.389311769352,0.402403054271,81771.6214490993,1655848.65593989
2019-09-13,0.402618099603,0.405391898383,0.391779323858,0.397452782736,39671.7151287118,1602621.98954357
2019-09-14,0.397637658082,0.400299843631,0.394055296652,0.39503500414,32225.8558560346,1560865.69615013
2019-09-15,0.395063205453,0.404811799816,0.387251490224,0.391109549264,69251.0136566597,1514202.95136875
2019-09-16,0.39112402563,0.400272254191,0.390589704304,0.399831188307,10670.5082193866,1516419.84657171
2019-09-17,0.399906672683,0.404351429686,0.389925824426,0.397401427321,32870.6169079852,1476877.53591146
2019-09-18,0.397544566394,0.409218491836,0.396053840777,0.406109093416,35033.1121283762,1479065.72084818
2019-09-19,0.406083639681,0.468635672699,0.405905838669,0.461304275174,64428.8201251509,1648624.25158913
2019-09-20,0.461577294164,0.484510522869,0.458514176589,0.47459156639,36353.2835820393,1666358.6701318
2019-09-21,0.474520056022,0.495614570061,0.445608061139,0.446007957953,26922.0425606074,1538160.93988408
2019-09-22,0.446161868568,0.447798877129,0.436201059291,0.437248109852,3249.30966202912,1479874.34714621
2019-09-23,0.437422804151,0.461211822988,0.399379164201,0.399379164201,61149.1657563092,1326454.00965657
2019-09-24,0.399343944169,0.402480524487,0.382850551142,0.386777603865,68688.6571636199,1258758.86641206
2019-09-25,0.38648097428,0.390281285801,0.37324810608,0.383124747516,49350.5600498869,1221140.55177505
2019-09-26,0.383105809363,0.385548913546,0.379378036893,0.381642133307,32473.4155320264,1200799.05930978
2019-09-27,0.381762398252,0.389804899009,0.380538191087,0.38951608445,16837.5175293077,1213025.27145691
2019-09-28,0.389451404346,0.392536982399,0.380182581788,0.381900577576,35094.7549960059,1164750.73672864
2019-09-29,0.381990397545,0.390336597721,0.37473165631,0.378268789922,26578.1737598599,1129799.59397568
2019-09-30,0.378268789922,0.380549495776,0.376542462518,0.377824025919,12849.9115285757,1104989.81370222
2019-10-01,0.377846376498,0.38354535723,0.377637777711,0.382610058071,16945.3013083884,1095786.51358224
2019-10-02,0.382610058071,0.383505895763,0.3664931504,0.368461778121,46626.9023696645,1033252.62971717
2019-10-03,0.368461778121,0.36976756328,0.363676076576,0.365918037631,22762.2018018248,1004452.36083613
2019-10-04,0.36590224455,0.372221188722,0.36574422572,0.372221188722,20423.4943896599,1000173.73397702
2019-10-05,0.372221188722,0.373506102794,0.37052612356,0.373418938113,3447.35700001673,982282.438947519
2019-10-06,0.373413466086,0.438860661682,0.371056222376,0.437774651025,40361.6483790467,1127889.37419066
2019-10-07,0.437673397253,0.48510845154,0.410868151328,0.428664233717,78228.5563563546,1083772.2040693
2019-10-08,0.428555872936,0.464562113929,0.402179775718,0.463995649241,40017.3658540307,1150431.68167269
2019-10-09,0.464010905997,0.556787810157,0.455610210023,0.523925090641,113762.068966685,1276824.89180096
2019-10-10,0.523739718931,0.578907655751,0.523025856444,0.577489482062,32495.8881290961,1384123.0064826
2019-10-11,0.577374070491,0.696115079637,0.569915734697,0.69559849262,61550.8004507727,1703935.9618111
2019-10-12,0.695689865661,0.716879540088,0.508304393259,0.51158324057,119636.62060779,1237487.70773688
2019-10-13,0.511607850401,0.582145048085,0.508537062044,0.57777988818,77249.340899758,1376155.32787683
2019-10-14,0.57777988818,0.585294579457,0.480469105531,0.523807781425,54471.2832102406,1228466.57161803
2019-10-15,0.523758271771,0.525274111012,0.472589974235,0.505435422115,29847.5570123937,1165736.32882895
2019-10-16,0.505435422115,0.509673226777,0.462845179909,0.505258317767,20271.495143985,1145652.8589033
2019-10-17,0.505243254424,0.51292664532,0.503345134258,0.511949558119,8301.04283105141,1140914.46476441
2019-10-18,0.512219440216,0.51909627946,0.510272919381,0.518417571584,3685.53854233127,1145054.67800384
2019-10-19,0.518489463093,0.519073133399,0.396518820276,0.406896497674,30537.4086229053,881480.619652693
2019-10-20,0.406808747572,0.41057489495,0.38724471468,0.410175862666,23158.8766820975,870975.884782373
2019-10-21,0.410156366682,0.412777044966,0.407057095178,0.412298802335,9794.17193991956,1133341.08655409
2019-10-22,0.412255293818,0.41358102878,0.409835645292,0.412778630817,3635.28872171622,1112260.85042935
2019-10-23,0.412649454581,0.421827014704,0.408956058057,0.413952569078,3037.69457613454,1093426.83602305
2019-10-24,0.413893158469,0.417899849879,0.407270349547,0.416573782608,12261.2687582183,1078739.52556022
2019-10-25,0.416573782608,0.416573782608,0.398537217671,0.404960160821,16184.5816838775,1116866.39580595
2019-10-26,0.401192276565,0.407485127152,0.395739491577,0.400488542166,10455.8592913874,1138388.2262941
2019-10-27,0.400488542166,0.401672406136,0.343535832685,0.366739617272,40801.4320660319,1020460.93680344
2019-10-28,0.366764520495,0.366764520495,0.329527921005,0.335413479951,31635.3231618224,913033.904895719
2019-10-29,0.335413479951,0.362871456438,0.300873802388,0.352403943737,40164.2670640089,937426.009512191
2019-10-30,0.352480436037,0.352508732176,0.333147252362,0.333428012132,19604.441509195,886948.334226789
2019-10-31,0.333436657162,0.336943013496,0.294546941388,0.319103616917,25476.8742210236,792684.793067472
2019-11-01,0.31913299803,0.34517517935,0.296570856087,0.337186246537,44602.9093362477,780070.940100418
2019-11-02,0.337186246537,0.350085120023,0.330548912858,0.330644912859,29520.7998827009,713135.878779356
2019-11-03,0.330627283444,0.819602608391,0.327911711881,0.696098534407,324309.396420742,1402550.69201959
2019-11-04,0.696120646587,0.770734713251,0.669159549225,0.714209425471,72122.462817955,1374129.85447714
2019-11-05,0.714209425471,0.71529665615,0.484296408079,0.554389390946,68797.7125377004,1035708.11514396
2019-11-06,0.554545555552,0.573801388057,0.424155933142,0.468267955672,56223.1638374193,841043.002953897
2019-11-07,0.468350704829,0.990156777136,0.396859586118,0.601339337291,295421.233119806,1023079.7190512
2019-11-08,0.601280276649,0.611151074183,0.569559891969,0.575695224379,142846.398552925,940327.430362895
2019-11-09,0.57553102856,0.584149424866,0.563025472883,0.563530573469,163729.206945044,883783.507115889
2019-11-10,0.563548365139,0.600619391407,0.563514170521,0.58553321225,222721.819230261,878497.341793589
2019-11-11,0.58553321225,0.61659645774,0.567903418137,0.598345751981,436878.0825917,858637.777859753
2019-11-12,0.598610994694,0.650276904034,0.597953499496,0.630103706196,436831.80938439,867050.666495265
2019-11-13,0.629953842329,0.851487441459,0.618963572742,0.787523679603,998764.195790226,1042070.60535498
2019-11-14,0.78753935861,0.788279166937,0.678382158045,0.678453604815,839170.442180443,873439.679038056
2019-11-15,0.678453604815,0.683612559366,0.663920110186,0.667577515804,3632947.36184038,833729.417894628
2019-11-16,0.668108562085,0.81618754183,0.665199323684,0.792031459988,4033828.86296275,956324.546088893
2019-11-17,0.792031459988,1.6413517294,0.782774398434,1.38330142891,6569716.33518718,1623984.50497612
2019-11-18,1.38352254728,1.47188174537,0.999411760145,1.01441208435,175922.496683372,1190911.44722017
2019-11-19,1.01529495454,1.08050791346,0.991914467978,1.01142264618,146798.353186492,1201110.29096065
2019-11-20,1.01142264618,1.04089286967,0.976425346311,0.978439263783,82060.9733520061,1161941.02756976
2019-11-21,0.979239931941,0.996684888727,0.969303797833,0.977464199583,68909.8807245505,1160783.0945836
2019-11-22,0.977523531233,0.994411606702,0.940733479834,0.991361442564,504229.818413649,1177286.70128402
2019-11-23,0.991663690954,1.0848975949,0.991264857069,1.0591696655,1029759.98764325,1257812.04317526
2019-11-24,1.05946950842,1.06553929422,1.00019426835,1.0090549263,714772.260175399,1198298.5161554
2019-11-25,1.00801863064,1.01851880636,0.922251162671,1.01392612394,1177576.83353844,1204083.28440911
2019-11-26,1.0161779502,1.02574546493,0.982553402824,1.00186307592,1182109.34421144,1316630.70837866
2019-11-27,0.997722992741,1.02716047052,0.979687833073,0.979687833073,1159472.34020282,1287488.39701909
2019-11-28,0.9774958008,1.04390079099,0.971133950185,1.02692432955,902716.707970537,1349565.76398935
2019-11-29,1.03189056973,1.07018898757,0.983468374268,1.04091274847,804375.850328726,1367949.09635723
2019-11-30,1.04091274847,1.06538037955,0.99370068775,1.00866655092,1112443.34544735,1325571.71471374
